"filecode","wave","canonical_name","variable_type","value_raw","value_numeric","value_label","is_missing","conflicts","solution"
"195","Z","meol06","unknown","1","1","recorded value 1","FALSE","Cross-wave coding conflict: 1 differs for F/G (standard: NVVE advance euthanasia directive), H/I/J/K (number of declarations = 1) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","2","2","recorded value 2","FALSE","Cross-wave coding conflict: 2 differs for F/G (standard: NVVE durable power of attorney), H/I/J/K (number of declarations = 2) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","3","3","recorded value 3","FALSE","Cross-wave coding conflict: 3 differs for F/G (standard: NVVE do not treat), H/I/J/K (number of declarations = 3) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","4","4","recorded value 4","FALSE","Cross-wave coding conflict: 4 differs for F/G (standard: NVVE do not resuscitate), H/I/J/K (number of declarations = 4) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","5","5","recorded value 5","FALSE","Cross-wave coding conflict: 5 differs for F/G (standard: NPV wish to live), H/I/J/K (number of declarations = 5) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","6","6","recorded value 6","FALSE","Cross-wave coding conflict: 6 differs for F/G (standard: notary: advance euthanasia directive), H/I/J/K (number of declarations = 6) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","7","7","recorded value 7","FALSE","Cross-wave coding conflict: 7 differs for F/G (standard: MAIA advance care directive), H/I/J/K (number of declarations = 7) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","8","8","recorded value 8","FALSE","Cross-wave coding conflict: 8 differs for F/G (standard: other standard living will), H/I/J/K (number of declarations = 8) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","9","9","recorded value 9","FALSE","Cross-wave coding conflict: 9 differs for F/G (personal: advance euthanasia directive), H/I/J/K (number of declarations = 9) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","10","10","recorded value 10","FALSE","Cross-wave coding conflict: 10 differs for F/G (personal: other personal living will), H/I/J/K (number of declarations = 10) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","11","11","recorded value 11","FALSE","Cross-wave coding conflict: 11 differs for F/G (other not specified), H/I/J/K (number of declarations = 11) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","12","12","recorded value 12","FALSE","Cross-wave coding conflict: 12 differs for F/G (no), H/I/J/K (number of declarations = 12) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"195","Z","meol06","unknown","13","13","recorded value 13","FALSE","Cross-wave coding conflict: 13 differs for F/G (R does not know), H/I/J/K (number of declarations = 13) | Cross-wave variable-type conflict: F/G (categorical declaration type), H/I/J/K (numeric declaration count)",
"222","Z","rmcrav","categorical","6","6","not able to complete test (physical)","FALSE","Cross-wave coding conflict: 6 differs for B/C (physical inability: vision), D/E/2B/F/G (physical inability, unspecified)",
"225","Z","rmcesd","categorical","4","4","refused test / no valid data","FALSE","Cross-wave coding conflict: 4 differs for B (refused test), MB (no valid data)",
"228","Z","rmalc","categorical","4","4","refusal / lack of understanding","FALSE","Cross-wave coding conflict: 4 differs for F (refused to answer), G/H/3B/I/J/K (refusal / lack of understanding)",
"248","Z","data048","categorical","-3","-3","data unavailable due refusal/interview outcome","TRUE","Cross-wave coding conflict: -3 differs for E (refusal), F (interview terminated)",
"248","Z","data048","categorical","-2","-2","short/nonstandard interview","TRUE","Cross-wave coding conflict: -2 differs for E (short/terminated interview), F (short version)",
"272","Z","brodied","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","brodied","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","brodied","binary","-4","-4","response unavailable","TRUE","Cross-wave coding conflict: -4 differs for C (short version interview), I/J/K (do not know)",
"272","Z","conflic","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","conflic","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","crime","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","crime","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","daudied","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","daudied","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","daudied","binary","-4","-4","response unavailable","TRUE","Cross-wave coding conflict: -4 differs for C (short version interview), I/J/K (do not know)",
"272","Z","fadied","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","fadied","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","fadied","binary","-4","-4","response unavailable","TRUE","Cross-wave coding conflict: -4 differs for C (short version interview), D/E/F/G/H/I/J/K (do not know)",
"272","Z","fadied","binary","-2","-2","prior-death/routing status","TRUE","Cross-wave coding conflict: -2 differs for C/D (not asked), E/F/G/H (died earlier), I/J/K (answer: died earlier)",
"272","Z","financ","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","financ","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","gcdied","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","gcdied","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","illoth","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","illoth","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","illpart","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","illpart","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","illpart","binary","-2","-2","not asked / no partner","TRUE","Cross-wave coding conflict: -2 differs for C/D (not asked), E/F/G/H/I/J/K (no partner)",
"272","Z","modied","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","modied","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","modied","binary","-4","-4","response unavailable","TRUE","Cross-wave coding conflict: -4 differs for C (short version interview), D/E/F/G/H/I/J/K (do not know)",
"272","Z","modied","binary","-2","-2","prior-death/routing status","TRUE","Cross-wave coding conflict: -2 differs for C/D (not asked), E/F/G/H (died earlier), I/J/K (answer: died earlier)",
"272","Z","sisdied","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","sisdied","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","sisdied","binary","-4","-4","response unavailable","TRUE","Cross-wave coding conflict: -4 differs for C (short version interview), I/J/K (do not know)",
"272","Z","sondied","binary","-6","-6","interview nonresponse","TRUE","Cross-wave coding conflict: -6 differs for C (refusal/skip by interviewer), D/E/F/G/H/I/J/K (interview terminated)",
"272","Z","sondied","binary","-5","-5","interview nonresponse","TRUE","Cross-wave coding conflict: -5 differs for C (interview terminated), D/E/F/G/H/I/J/K (short version interview)",
"272","Z","sondied","binary","-4","-4","response unavailable","TRUE","Cross-wave coding conflict: -4 differs for C (short version interview), I/J/K (do not know)",
"273","Z","lo","numeric","-1","-1","missing-item threshold exceeded","TRUE","Cross-wave coding conflict: -1 differs for F/G (>1 missing items), H/3B/MB/I/J (>2 missing items)",
"273","B","loemo","numeric","severe loneliness(6)","6",,"FALSE","Source coding conflict: B maps 6 to both unit nonresponse and severe loneliness",
"273","B","loemo","numeric","unit nonresponse(6)","6","unit nonresponse","FALSE","Source coding conflict: B maps 6 to both unit nonresponse and severe loneliness",
"273","C","loemo","numeric","severe loneliness(6)","6",,"FALSE","Source coding conflict: C maps 6 to both unit nonresponse and severe loneliness",
"273","C","loemo","numeric","unit nonresponse(6)","6","unit nonresponse","FALSE","Source coding conflict: C maps 6 to both unit nonresponse and severe loneliness",
"273","D","loemo","numeric","severe loneliness(6)","6",,"FALSE","Source coding conflict: D maps 6 to both unit nonresponse and severe loneliness",
"273","D","loemo","numeric","unit nonresponse(6)","6","unit nonresponse","FALSE","Source coding conflict: D maps 6 to both unit nonresponse and severe loneliness",
"273","E","loemo","numeric","severe loneliness(6)","6",,"FALSE","Source coding conflict: E maps 6 to both unit nonresponse and severe loneliness",
"273","E","loemo","numeric","unit nonresponse(6)","6","unit nonresponse","FALSE","Source coding conflict: E maps 6 to both unit nonresponse and severe loneliness",
"273","F","loemo","numeric","severe loneliness(6)","6",,"FALSE","Source coding conflict: F maps 6 to both unit nonresponse and severe loneliness",
"273","F","loemo","numeric","unit nonresponse(6)","6","unit nonresponse","FALSE","Source coding conflict: F maps 6 to both unit nonresponse and severe loneliness",
"273","Z","loemo","numeric","6","6","source-defined code 6","FALSE","Cross-wave coding conflict: 6 differs for B/C/D/E (unit nonresponse and severe loneliness), 2B (severe loneliness), F (unit nonresponse and severe loneliness), G/H/3B/MB/I/J (severe loneliness)",
"278","Z","an","numeric","-4","-4","not assessed","TRUE","Cross-wave coding conflict: -4 differs for B (short version questionnaire), E (refusal/skip by interviewer)",
"278","Z","an","numeric","-2","-2","no valid scale score","TRUE","Cross-wave coding conflict: -2 differs for B (no valid data), E (>0 missing items)",
"379","G","madint","numeric","not able to [cognitive](-4)","-4","not able to [cognitive]","TRUE","Source coding conflict: G maps -4 to both not able to [cognitive] and too many missings",
"379","G","madint","numeric","too many missings(-4)","-4","too many missings","TRUE","Source coding conflict: G maps -4 to both not able to [cognitive] and too many missings",
"379","Z","madint","numeric","-4","-4","score unavailable","TRUE","Source coding conflict: G maps -4 to not able to [cognitive] / too many missings",
"435","Z","xartvei1","categorical","-5","-5","Arteries: disease or abnormalities status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xartvei1","categorical","0","0","no","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no, never)",
"435","Z","xartvei1","categorical","1","1","Arteries: disease or abnormalities status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BARTVEI1 yes)",
"435","Z","xartvei3","binary","1","1","Arteries: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xartvei4","categorical","1","1","Arteries: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xartvei4","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xartvei5","binary","1","1","Arteries: pain when walking status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xartvei7","binary","1","1","Arteries: pain disappears standing still status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (see cartvei6, no)",
"435","Z","xartvei8","binary","1","1","Arteries: surgery since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xartvei9","ordinal","-2","-2","Arteries: outdoors less often status","TRUE","Cross-wave coding conflict: -2 differs for B (ries na, see BARTVEI1), C (na, see XARTVEI1)",
"435","Z","xcance5a","binary","1","1","Cancer: tumor, lungs status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5b","binary","1","1","Cancer: tumor, breast status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5c","binary","1","1","Cancer: tumor, uterus status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5d","binary","1","1","Cancer: tumor, cervix status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5e","binary","1","1","Cancer: tumor, intestines status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5f","binary","1","1","Cancer: tumor, prostate status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5g","binary","1","1","Cancer: tumor, larynx status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5h","binary","1","1","Cancer: tumor, esophagus status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5i","binary","1","1","Cancer: tumor, stomach status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5j","binary","1","1","Cancer: tumor, blood status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5k","binary","1","1","Cancer: tumor, skin status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance5l","binary","1","1","Cancer: tumor, other status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance6a","binary","1","1","Cancer: metastases, bone/skeleton status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance6b","binary","1","1","Cancer: metastases, liver status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance6c","binary","1","1","Cancer: metastases, brain status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance6d","binary","1","1","Cancer: metastases, lungs status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance6e","binary","1","1","Cancer: metastases, lymph nodes status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance7a","binary","1","1","Cancer: surgery, since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance7b","binary","-2","-2","Cancer: chemotherapy, since last interview status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XCANCER1), C (na, see XCANCER6)",
"435","Z","xcance7b","binary","1","1","Cancer: chemotherapy, since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance7c","binary","-2","-2","Cancer: radiotherapy, since last interview status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XCANCER1), C (na, see XCANCER6)",
"435","Z","xcance7c","binary","1","1","Cancer: radiotherapy, since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcance7d","binary","-2","-2","Cancer: alternative treatment, since last interview status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XCANCER1), C (na, see XCANCER6)",
"435","Z","xcance7d","binary","1","1","Cancer: alternative treatment, since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xcancer1","categorical","-5","-5","Cancer status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xcancer1","categorical","0","0","Cancer status","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no never)",
"435","Z","xcancer1","categorical","1","1","Cancer status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BCANCER1 yes)",
"435","Z","xcancer3","binary","1","1","Cancer: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcancer4","categorical","1","1","Cancer: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xcancer4","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xcancer6","binary","1","1","Cancer: metastases since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (no)",
"435","Z","xcara01","categorical","-5","-5","CNSLD: asthma, chr bronch, emphysema status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xcara01","categorical","0","0","no","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no, never)",
"435","Z","xcara01","categorical","1","1","CNSLD: asthma, chr bronch, emphysema status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BCARA01 yes)",
"435","Z","xcara03","binary","1","1","CNSLD: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcara04","categorical","1","1","CNSLD: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xcara04","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xcara05","binary","1","1","CNSLD: cough almost daily status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcara06","binary","1","1","CNSLD: phlegm almost daily status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcara07","numeric","1","1","CNSLD: period increased phlegm past year status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcara08","numeric","1","1","CNSLD: shortness of breath sometimes status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, with heavy exertion), C (no)",
"435","Z","xcara08","numeric","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, with light exertion), C (yes, with heavy exertion)",
"435","Z","xcara08","numeric","3","3","yes","FALSE","Cross-wave coding conflict: 3 differs for B (yes, at rest), C (yes, with light exertion)",
"435","Z","xcara09","binary","1","1","CNSLD: wheezing breath ever status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcara10","binary","1","1","CNSLD: wheezing breath during rest status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcva01","categorical","-5","-5","CVA status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xcva01","categorical","0","0","CVA status","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no never)",
"435","Z","xcva01","categorical","1","1","CVA status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BCVA01 yes)",
"435","Z","xcva06","binary","1","1","CVA: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcva07","categorical","1","1","CVA: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xcva07","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xcva08","binary","1","1","CVA: still problems with arms and legs status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcva09","binary","1","1","CVA: still problems with vision status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcva10","binary","1","1","CVA: still problems speech status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xcva11","binary","1","1","CVA: still problems understanding written text status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xdiabe01","categorical","-5","-5","Diabetes status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xdiabe01","categorical","0","0","no","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no, never)",
"435","Z","xdiabe01","categorical","1","1","Diabetes status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BDIABE01 yes)",
"435","Z","xdiabe03","categorical","1","1","Diabetes: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, insulin injections), C (no)",
"435","Z","xdiabe03","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, tablets only), C (yes, insulin injections)",
"435","Z","xdiabe04","categorical","1","1","Diabetes: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xdiabe04","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xdiabe05","binary","1","1","Diabetes: treatment related eye problems status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xdiabe07","binary","-6","-6","Diabetes: pain when walking status","TRUE","Cross-wave coding conflict: -6 differs for B (already asked BARTVEI5), C (na, see XARTVEI1)",
"435","Z","xdiabe07","binary","1","1","Diabetes: pain when walking status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xdiabe09","binary","1","1","Diabetes: pain disappears standing still status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (see cdiabe08, no)",
"435","Z","xdiabe10","binary","1","1","Diabetes: pain in legs during rest status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xdiabe11","categorical","-6","-6","Diabetes: chest pain during exertion status","TRUE","Cross-wave coding conflict: -6 differs for B (already asked BHART10), C (already asked CHART01)",
"435","Z","xdiabe11","categorical","1","1","Diabetes: chest pain during exertion status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xdiabe11","categorical","2","2","Diabetes: chest pain during exertion status","FALSE","Cross-wave coding conflict: 2 differs for B (no exertion: chest pain), C (yes)",
"435","Z","xdiabe11","categorical","3","3","Diabetes: chest pain during exertion status","FALSE","Cross-wave coding conflict: 3 differs for B (no exertion: pain legs), C (no exertion: chest pain)",
"435","Z","xdiabe11","categorical","4","4","Diabetes: chest pain during exertion status","FALSE","Cross-wave coding conflict: 4 differs for B (no exertion: shortness of breath), C (no exertion: pain legs)",
"435","Z","xdiabe11","categorical","5","5","Diabetes: chest pain during exertion status","FALSE","Cross-wave coding conflict: 5 differs for B (no exertion: joint complaints), C (no exertion: shortness of breath)",
"435","Z","xdiabe11","categorical","6","6","Diabetes: chest pain during exertion status","FALSE","Cross-wave coding conflict: 6 differs for B (no exertion: other reason), C (no exertion: joint complaints)",
"435","Z","xdiabe12","numeric","1","1","Diabetes: exertion pain disappears in 10 minutes status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xhart01","categorical","-5","-5","Heart: heart disease status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xhart01","categorical","0","0","no","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no, never)",
"435","Z","xhart01","categorical","1","1","Heart: heart disease status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BHART01 yes)",
"435","Z","xhart03","binary","1","1","Heart: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (see chart02, no)",
"435","Z","xhart04","categorical","1","1","Heart: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xhart04","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xhart05","binary","1","1","Heart: myocardial infarction since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (see chart02, no)",
"435","Z","xhart10","categorical","1","1","Heart: chest pain during exertion status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xhart10","categorical","2","2","Heart: chest pain during exertion status","FALSE","Cross-wave coding conflict: 2 differs for B (no exertion: chest pain), C (yes)",
"435","Z","xhart10","categorical","3","3","Heart: chest pain during exertion status","FALSE","Cross-wave coding conflict: 3 differs for B (no exertion: pain legs), C (no exertion: chest pain)",
"435","Z","xhart10","categorical","4","4","Heart: chest pain during exertion status","FALSE","Cross-wave coding conflict: 4 differs for B (no exertion: shortness of breath), C (no exertion: pain legs)",
"435","Z","xhart10","categorical","5","5","Heart: chest pain during exertion status","FALSE","Cross-wave coding conflict: 5 differs for B (no exertion: joint complaints), C (no exertion: shortness of breath)",
"435","Z","xhart10","categorical","6","6","Heart: chest pain during exertion status","FALSE","Cross-wave coding conflict: 6 differs for B (no exertion: other reason), C (no exertion: joint complaints)",
"435","Z","xhart11","numeric","1","1","Heart: exertion pain disappears in 10 minutes status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xhart12","binary","1","1","Heart: >1 pillow for shortness of breath status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xhart13","binary","-2","-2","Heart: edema morning; legs, feet, ankles status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XHART06), C (na, see XHART01)",
"435","Z","xhart14","binary","-2","-2","Heart: edema evening; legs, feet, ankles status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XHART06), C (na, see XHART01)",
"435","Z","xhart15","binary","-2","-2","Heart: cardiac surgery since last interview status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XHART06), C (na, see XHART01)",
"435","Z","xincon1","categorical","-5","-5","Incontinence status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xincon1","categorical","0","0","Incontinence status","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no never)",
"435","Z","xincon1","categorical","1","1","Incontinence status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BINCON1 yes)",
"435","Z","xincon3","binary","1","1","Incontinence: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xincon4","categorical","1","1","Incontinence: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xincon4","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xincon6","categorical","1","1","Incontinence: use special material status","FALSE","Cross-wave coding conflict: 1 differs for B (only by certain occasion), C (no)",
